pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
4260924,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
6596446,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
1720343,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
9798771,0,9,2,2,2,2,2,0,0,0,0,9,2,0,100000,100000
5747468,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8388082,0,9,2,2,2,2,2,4,0,4,0,9,1,4,50000,50000
2395330,0,9,1,2,2,2,2,40,7,41,4,9,2,0,84000,84000
8704579,0,9,2,2,2,2,2,0,0,12,0,9,1,0,0,0
3802363,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5200680,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2755546,0,9,2,2,2,2,2,0,0,0,0,9,1,6,0,0
8580998,0,9,2,2,2,2,2,0,0,0,0,9,2,0,100000,100000
2930327,0,9,2,2,2,2,2,5,2,1,2,9,1,10,75000,75000
2574820,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
1223423,0,9,1,2,2,2,2,4,0,12,2,9,2,0,0,0
8831364,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
1555149,0,9,1,2,2,2,2,0,0,0,0,9,2,0,50000,50000
8992448,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3471948,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
7106127,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5512308,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
8740239,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
3406470,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1057202,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5220568,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
6274153,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8068511,0,9,2,2,2,2,2,0,0,7,0,9,1,0,0,0
5048071,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3943714,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
1347214,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
1349574,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8271156,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
3818152,0,9,1,2,2,2,2,5,4,4,2,9,1,5,75000,75000
9287765,0,9,2,2,2,2,2,0,0,0,0,9,2,0,100000,100000
7765718,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
4090246,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1168992,0,9,1,2,2,2,2,10,0,8,2,9,1,0,0,0
6788738,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2948815,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8892766,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
5363292,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
4557004,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5930468,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8314859,0,9,2,2,2,2,2,0,0,0,0,9,2,0,75000,75
3377484,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3882332,0,9,2,2,2,2,2,20,0,5,4,9,1,2,25000,25000
5308440,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5253133,0,9,2,2,2,2,2,0,0,0,0,9,1,0,75000,75000
3493833,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5741251,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8548601,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8811566,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
6412983,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
9892916,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9395384,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
3859316,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4774026,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6718033,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
1137846,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2658412,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3160674,0,9,2,2,2,2,2,17,0,12,0,9,1,1,75000,75000
6196753,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7000946,0,9,2,2,2,2,2,15,5,15,8,9,1,8,50000,50000
5190387,0,9,1,2,2,2,2,15,6,5,0,9,1,2,0,0
5874014,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2583846,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4769889,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
1795223,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
6515649,0,9,2,2,2,2,2,50,6,60,50,9,1,6,50000,50000
5127435,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7847690,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6573573,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6395112,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6033538,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5455682,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2279106,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6101116,0,9,2,2,2,2,2,0,0,9,0,9,1,0,0,0
7207681,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
6919886,0,9,2,2,2,2,2,0,0,3,0,9,1,0,50000,50000
2920146,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
2794831,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8802859,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6981254,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7277800,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3989374,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5130555,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3190075,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5827061,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7196649,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8443832,0,9,2,2,2,2,2,15,10,5,0,9,2,0,50000,50000
6477442,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5088094,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2266917,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
7975932,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1845657,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
4871178,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9707158,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2199218,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
5168198,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3626595,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
8534848,0,9,2,2,2,2,2,0,0,0,0,9,1,0,25000,25000
3507886,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3610976,0,9,2,2,2,2,2,0,0,0,0,9,1,0,125000,125000
5266472,0,9,1,2,2,2,2,55,0,55,0,9,1,4,0,0
6014326,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2457391,0,9,2,2,2,2,2,10,15,35,1,9,1,5,75000,75000
3947233,0,9,2,2,2,2,2,10,15,30,1,9,1,5,75000,75000
4377237,0,9,2,2,2,2,2,10,20,30,0,9,1,0,0,0
1771486,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
1129898,0,9,2,2,2,2,2,49,0,49,0,9,1,3,80000,80000
4041105,0,9,2,2,2,2,2,46,0,46,0,9,1,2,75000,75000
7794340,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8152303,0,9,2,2,2,2,2,48,0,48,0,9,1,3,55000,55000
7793176,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2555798,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9182099,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9270089,0,9,2,2,2,2,2,0,0,0,0,9,1,0,50000,50000
2120197,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9592144,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7400997,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3443461,0,9,2,2,2,2,2,10,25,20,4,9,1,5,50000,50000
3091958,0,9,2,2,2,2,2,5,0,4,1,9,2,0,50000,50000
7605023,0,9,2,2,2,2,2,5,8,15,4,9,1,0,0,0
8395097,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8623471,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3943815,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5212655,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7144682,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4608174,0,9,2,2,2,2,2,0,0,20,5,9,1,0,0,0
3105953,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6886756,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
4016901,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4788841,0,9,2,2,2,2,2,24,0,18,2,9,1,0,50000,50000
3544328,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8302362,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
5716893,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
6414725,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
3844841,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7539524,0,9,2,2,2,2,2,48,12,6,6,9,2,0,50000,50000
3148991,0,9,1,2,2,2,2,55,0,54,1,9,1,4,0,0
6005899,0,9,1,2,2,2,2,0,0,0,0,9,1,0,50000,50000
6512636,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
5976798,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
3414366,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
3776376,0,9,2,2,2,2,2,12,15,15,12,9,1,8,0,0
5214561,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4246231,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
7734126,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1753153,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
3533131,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
9872139,0,9,1,2,2,2,2,0,0,0,0,9,1,0,100000,100000
7192480,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6129981,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
9561399,0,9,2,2,2,2,2,2,3,5,6,9,1,3,75000,75000
5499619,0,9,2,2,2,2,2,12,15,35,1,9,1,3,75000,75000
1871056,0,9,2,2,2,2,2,12,15,35,1,9,1,2,75000,75000
9128828,0,9,2,2,2,2,2,10,12,35,1,9,1,1,75000,75000
9934617,0,9,2,2,2,2,2,5,6,4,0,9,1,6,75000,75000
8059061,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
9340634,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8325421,0,9,2,2,2,2,2,0,0,0,0,9,1,0,50000,50000
6080037,0,9,2,2,2,2,2,28,0,26,2,9,1,12,0,0
1816671,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5185112,0,9,2,2,2,2,2,30,30,6,4,9,1,10,75000,75000
5214850,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2587732,0,9,2,2,2,2,2,5,8,3,0,9,1,6,0,0
2692673,0,9,1,2,2,2,2,5,40,2,10,9,1,6,25000,25000
4351374,0,9,1,2,2,2,2,65,0,14,5,9,1,12,50000,50000
7106472,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7586653,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2767884,0,9,2,2,2,2,2,1,4,5,2,9,1,1,50000,0
4252767,0,9,2,2,2,2,2,11,1,6,1,9,1,11,50000,50000
4463929,0,9,2,2,2,2,2,0,0,0,0,9,1,0,100000,100000
4845949,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4041477,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5817751,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6003172,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1195609,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
5203490,0,9,2,2,2,2,2,0,0,0,0,9,1,0,125000,125000
8865671,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2116819,0,9,2,2,2,2,2,0,0,0,0,9,1,0,29000,29000
9412113,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8715345,0,9,1,2,2,2,2,91,5,3,3,9,1,6,79000,79000
1912500,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
9019280,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6525195,0,9,2,2,2,2,2,0,0,0,0,9,2,0,54000,54000
1818228,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9459384,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
9219560,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1017074,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9929375,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
6458386,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
4672911,0,9,2,2,2,2,2,0,0,4,0,9,1,0,0,0
5985749,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
4799732,0,9,2,2,2,2,2,0,2,3,0,9,2,0,0,0
2921229,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
2982529,0,9,2,2,2,2,2,25,12,45,0,9,1,0,75000,75000
7359847,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1318717,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9260409,0,9,2,2,2,2,2,0,0,0,0,9,1,0,125000,125000
2690337,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2793087,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7259614,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7005426,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5701062,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2990809,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1005091,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2890990,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7461628,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9011560,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1391238,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
3597396,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
7162081,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8743095,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
4956872,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4728020,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
1078736,0,9,1,2,2,2,2,24,6,24,2,9,2,0,0,0
3829339,0,9,2,2,2,2,2,12,8,3,2,9,2,0,0,0
7441261,0,9,2,2,2,2,2,24,5,24,2,9,2,0,0,0
2798686,0,9,2,2,2,2,2,24,6,24,3,9,2,0,0,0
4556572,0,9,2,2,2,2,2,0,0,10,3,9,2,0,80000,74350
5804740,0,9,2,2,2,2,2,0,0,0,0,9,2,0,29000,29000
1666356,0,9,2,2,2,2,2,2,2,5,2,9,2,0,60000,60000
7445651,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
2614912,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
1411436,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
4696150,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6205719,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3603006,0,9,2,2,2,2,2,99,0,5,1,9,1,0,0,0
8507459,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8668416,0,9,2,2,2,2,2,20,10,10,0,9,2,0,50000,50000
9435548,0,9,2,2,2,2,2,20,10,10,0,9,2,0,50000,50000
4626320,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
3483510,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
9976213,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
7272204,0,9,1,2,2,2,2,6,0,9,2,9,1,2,50000,50000
3539816,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1188034,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7310814,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6310157,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8304917,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3309623,0,9,2,2,2,2,2,8,12,10,8,9,1,1,50000,50000
2997843,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4955233,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9085489,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9770704,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5234579,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3006453,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4423551,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1618610,0,9,2,2,2,2,2,15,0,12,3,9,1,5,59000,59000
7350731,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4256557,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1158468,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6762050,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
8907365,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7437238,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
6908802,0,9,2,2,2,2,2,0,0,0,0,9,1,0,125000,125000
3688542,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4047397,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3340927,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4732879,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3116936,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5937748,0,9,2,2,2,2,2,0,0,0,0,9,2,0,25000,25000
1707269,0,9,2,2,2,2,2,0,0,0,0,9,1,0,25000,25000
6715536,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7995018,0,9,2,2,2,2,2,1,0,3,1,9,1,0,50000,50000
1888736,0,9,2,2,2,2,2,0,0,0,0,9,2,0,75000,0
2401791,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3122946,0,9,2,2,2,2,2,90,0,10,5,9,2,0,75000,75000
6696085,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2112394,0,9,2,2,2,2,2,6,0,5,1,9,2,0,54000,54000
9931288,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2436352,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2429357,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
4373857,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9790086,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2377785,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1937700,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4868669,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8061416,0,9,1,2,2,2,2,55,0,12,2,9,2,0,0,0
2462555,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3000560,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6927293,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4102638,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3064727,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6724899,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7952448,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7371356,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9446253,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4673649,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3945333,0,9,2,2,2,2,2,20,0,5,2,9,1,4,50000,50000
2967820,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1396508,0,9,2,2,2,2,2,23,6,25,0,9,1,0,0,0
4703893,0,9,2,2,2,2,2,8,5,2,1,9,2,0,0,0
1677432,0,9,1,2,2,2,2,24,6,24,3,9,2,0,0,0
1170608,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8520103,0,9,1,2,2,2,2,0,0,0,0,9,2,0,75000,75000
2834315,0,9,2,2,2,2,2,4,0,13,4,9,1,0,50000,50000
5324658,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7256009,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
9489659,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4850132,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6665322,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3178283,0,9,2,2,2,2,2,59,0,42,26,9,2,0,0,0
9158078,0,9,1,2,2,2,2,0,0,0,0,9,1,0,50000,50000
1845727,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8894917,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2319855,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2369459,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7355220,0,9,2,2,2,2,2,0,0,0,0,9,2,0,50000,50000
8019215,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1182453,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5358497,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
4700538,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1336905,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
2097092,0,9,1,2,2,2,2,0,0,0,0,9,1,0,75000,75000
2036691,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8254337,0,9,1,2,2,2,2,6,0,35,5,9,1,0,50000,50000
2064646,0,9,2,2,2,2,2,98,0,80,18,9,2,0,75000,75000
3621931,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
5389652,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5975573,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8108766,0,9,2,2,2,2,2,0,0,0,0,9,2,0,75000,75000
7516492,0,9,2,2,2,2,2,16,0,15,1,9,1,2,0,0
5012856,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2971165,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9986423,0,9,2,2,2,2,2,0,0,0,0,9,2,0,25000,25000
7255757,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5612386,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4851596,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7171941,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9023942,0,9,2,2,2,2,2,0,0,0,0,1,3,0,0,0
6507307,0,9,1,2,2,2,2,0,0,0,0,9,2,0,25000,25000
3465102,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
4009431,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6410232,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4759511,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7622945,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3527187,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1652920,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6615106,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1233291,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8427889,0,9,2,2,2,2,2,5,8,7,4,9,1,5,50000,50000
5753108,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6050962,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6962944,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5411148,0,9,2,2,2,2,2,45,32,6,9,9,1,0,0,0
3964063,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2105705,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9100977,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2211820,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8400288,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
7294439,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9822081,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8683926,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5391234,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7390608,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5606066,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
1656914,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6624834,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9948026,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7845587,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
1476744,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7065888,0,9,2,2,2,2,2,30,12,4,4,9,1,11,25000,25000
9416408,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4358523,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1691758,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
8738886,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9683170,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6919188,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8648847,0,9,2,2,2,1,1,0,0,0,0,1,1,0,0,0
2870586,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
6710431,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
8070768,0,9,2,2,2,2,2,0,0,0,0,9,1,10,50000,50000
2744632,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4410027,0,9,2,2,2,2,2,0,0,54,5,9,2,0,75000,75000
9320002,0,9,2,2,2,2,2,0,0,41,1,9,2,0,0,0
7884302,0,9,1,2,2,2,2,0,0,0,0,9,1,0,75000,75000
9162279,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2743298,0,9,2,2,2,2,2,0,0,54,4,9,2,0,75000,75000
